Domain_to_be_spoofed,dmarc_policy,dmarc_rua,dmarc_ruf,dns_lookup_count,from_ip,has_include,has_ptr,its_dmarc_record,its_spf_record,spf_check_result_flag,unregistered_domain_in_include,what_happened
magcloud.com,none,"mailto:IT-RUA@blurb.com,mailto:ivan.skof@whiletrue.com","mailto:IT-RUF@blurb.com,mailto:ivan.skof@whiletrue.com",1,51.77.245.91,True,False,"v=DMARC1; p=none; rua=mailto:IT-RUA@blurb.com,mailto:ivan.skof@whiletrue.com; ruf=mailto:IT-RUF@blurb.com,mailto:ivan.skof@whiletrue.com;",v=spf1 include:amazonses.com ?all,neutral,None,
english-heritage.org.uk,none,mailto:dmarc-rua@dmarc.service.gov.uk,mailto:itsecurity@english-heritage.org.uk,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:dmarc-rua@dmarc.service.gov.uk; ruf=mailto:itsecurity@english-heritage.org.uk; pct=100,v=spf1 mx include:spf.protection.outlook.com include:spf.amris.com ip4:194.62.32.0/24 ?all,neutral,None,
fau.de,none,None,None,1,51.77.245.91,False,False,v=DMARC1; p=none,v=spf1 mx ip4:131.188.11.0/26 ip6:2001:638:a000:1025::/64 ?all,neutral,None,
la-croix.com,,None,None,4,51.77.245.91,True,False,,v=spf1 include:spf.mailjet.com include:_mailcust.gandi.net include:amazonses.com ?all,neutral,None,
speedsmart.net,,None,None,2,51.77.245.91,True,False,,v=spf1 include:spf.messagingengine.com include:spf.mailjet.com ?all,neutral,None,
panoramio.com,none,mailto:mailauth-reports@google.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:mailauth-reports@google.com,v=spf1 include:_spf.google.com ?all,neutral,None,
macrotrends.net,none,mailto:d2def45dc0424b68909f1b92a8cd8074@dmarc-reports.cloudflare.net,None,1,51.77.245.91,True,False,v=DMARC1;  p=none; rua=mailto:d2def45dc0424b68909f1b92a8cd8074@dmarc-reports.cloudflare.net,v=spf1 include:spf.mailjet.com ?all,neutral,None,
imagevenue.com,,None,None,2,51.77.245.91,False,False,,v=spf1 a mx ip4:212.63.223.230 ?all,neutral,None,
deepmind.google,none,mailto:mailauth-reports@google.com,None,3,51.77.245.91,True,False,v=DMARC1; p=none; rua=mailto:mailauth-reports@google.com,v=spf1 include:_spf.google.com ?all,neutral,None,
krebson.ru,,None,None,2,51.77.245.91,True,False,,v=spf1 include:_incspfcheck.mailspike.net ?all,neutral,None,
openstreetmap.fr,none,mailto:postmaster@openstreetmap.fr,None,7,51.77.245.91,True,False,v=DMARC1;p=none;aspf=r;adkim=r;rua=mailto:postmaster@openstreetmap.fr,v=spf1 a mx a:www.openstreetmap.fr a:osm34.openstreetmap.fr a:mail.openstreetmap.fr include:_mailcust.gandi.net ?all,neutral,None,
